翻訳ID,日本語,英語,中国語（簡体字）,韓国語,備考
2ndho121,だってさ。,Hear that? Real Earthling ice cream!,它这么说呢。,그렇다는데.,
,買ってやろうか？,Want one? My treat!,给你买个尝尝？,살까?,
2ndho122,……いい。,"...I'm good, thanks.",……不用了。,……그러자.,
2ndho123,アイスクリームワゴンは、,This ice cream stand is steadily churning,自动冰淇淋车仍在运转，,아이스크림 차량이 끊임없이,
,自動でアイスを作り続けている。,out ice cream cones one at a time.,源源不断地做着冰淇淋。,아이스크림을 만들고 있다.,
2ndho124,……これ、誰が買うんだ？,No one's here... Who buys this stuff?,……这些做出来卖给谁啊？,……대체 누가 사가는 걸까?,
2ndho125,……やっぱり変だよ。,,,,
,ここはどうして閉鎖しないんだ？,,,,
2ndho126,さあな……,,,,
,エネルギー資源に余裕は,,,,
,あるんだろうけど。,,,,
2ndho127,誰が、なんのために,,,,
,営業してるんだ？,,,,
2ndho128,……,,,,
2ndho129,……おい。ジョバンニ。,,,,
,うしろ……,,,,
2ndho130,え？,,,,
2ndho131,後ろがどうしたんだ？,,,,
2ndho132,……そのまま。,,,,
,動くなよ。,,,,
2ndho133,……うまくいったみたいだな。,,,,
2ndho134,視覚センサー切替。,,,,
,追跡開始。,,,,
2ndho135,逃げるぞ、ジョバンニ！,,,,
,,,,,
,,,,,
,,,,,
yamaKane1,合計\V[164]e！,Total Spent: \V[164]e,总计\V[164]e！,총\V[164]e!,
yamaKane2,+\V[132]e,+\V[132]e,+\V[132]e,+\V[132]e,
yamaKane3,-\V[132]e,-\V[132]e,-\V[132]e,-\V[132]e,
yamaKane4,料金：\V[132]e,Cost: \V[132]e,费用：\V[132]e,비용: \V[132]e,
,(残り：\V[164]e),(Remaining: \V[164]e),(剩余：\V[164]e),(잔금: \V[164]e),
yamaKane5,\C[14]\V[165],\C[14]\V[165],\C[14]\V[165],\C[14]\V[165],
yamaSeigen,\C[1](この先は 通行制限されてるみたいだ),\C[1](I need permission to go beyond here.),\C[1](前面好像不准通行),\C[1](이 앞쪽은 통행 제한 구역 같아),
yamaGoyujikan,あれっ、もうこんな時間か。,"Whoa, look at the time...",啊，都这么晚了。,"어라, 시간이 벌써 이렇게 됐나.",
,広場に戻らないと！,I'd better head back.,要赶快回广场去！,광장으로 돌아가야 해!,
▼2-02c　DAY2／リースタウン中心地／豪遊イベント,,,,,
yamaGoyu1,モーリアンの空気が,"So, are you starting to get a feel for",你也渐渐明白莫莉安这里的,"모리안의 분위기,",
,わかってきたんじゃないか？,what Mollian is like?,情况了吧？,잘 알았지?,
yamaGoyu2,元「資本主義」国家の名残でな、モーリアンは,"This planet was founded on capitalism, so",这里原本是“资本主义”的国家，,"옛 ""자본주의""의 잔재가 남은 곳인",
,スコアがなくてもeさえあれば,score doesn't matter. You can do anything,就算评分不够，只要手头有e，,모리안은 스코어가 없어도 e만,
,いくらでも豪遊できる場所なんだ！,as long as you have enough cash!,一样可以到处享受！,있으면 얼마든지 놀고 먹을 수 있어!,
yamaGoyu3,eか……,"If I had any cash, right...",只要有e……,e라……,
yamaGoyu4,おまえ、スコアと一緒に,"Oh, my bad. They cleaned out your account",你分数被扣光的时候，,"그러고 보니 너, 스코어와 함께",
,一文無しになっちゃっただろ？,"when your score tanked, huh?",连带着也没钱了吧？,돈도 전부 사라졌었지?,
yamaGoyu5,このプリペイドカードをやるよ。,"Here, use this crypto card instead!",那这张预付卡给你用吧。,이 선불 카드를 줄게.,
yamaGoyu6,\\アイテム入手：プリペイドカード,\\Item Obtained: Crypto Card,\\获得道具：预付卡,\\아이템 획득: 선불 카드,
yamaGoyu7,よーし！ せっかくだし、ここで,"All right, Gio! Since we're here, we might",好～！机会难得，,"좋았어! 오랜만에 왔으니,",
,気が済むまで遊ぼうぜ！！,as well have the time of our lives!,咱们就在这里玩到厌为止！！,여기서 원 없이 놀아보자고!!,
yamaGoyu8,５分以内に,Race ya to see which one of us can burn,来比一比谁在五分钟内,5분 동안 누가 더,
,いくら使えるか勝負だ！！,through the most cash in five minutes!,能花更多的钱！！,돈을 많이 쓰나 대결하자!,
yamaGoyu9,え……,Seriously...?,啊……？,뭐……?,
yamaGoyu10,よーい……\{スタート！！,Ready? Set... \{GO!,预备……\{开始！！,준비…… \{시작!!,
yamaGoyu11,カムパネルラのやつ、,,,,
,よくわからない。,,,,
yamaGoyu12,とりあえず５分以内に,,,,
,有り金を全部使えばいいのか？,,,,
2ndmisasagi2,……あら？　お金が足りないみたいですね。,"I'm sorry, you don't have enough funds",咦？你的钱好像不够哦。,……어머? 돈이 부족하시네요.,
,ウォレットを確認して、またお越しください。,in your account. Please come again!,检查一下余额，下次再来光顾吧。,지갑을 확인한 뒤 다시 방문해 주세요.,
yamaGoyuA1,いかがですかあ？,Feeling hungry?,来个冰淇淋吧？,드셔 보시겠어요?,
,ドリーム・アイスクリーム、クリーム味です！,How about some Dave's Dream ice cream?,新鲜现做梦幻甜筒，奶油口味！,크림맛 드림 아이스크림이랍니다!,
,地球時代の製法を再現してるんですよ！,A taste of Earth right here on Mollian!,忠实复现了地球时代的工艺哦！,지구 시대 방식을 재현했죠!,
yamaGoyuA2,買う,Buy one,购买,산다,
yamaGoyuA2-2,買う,Buy some,购买,산다,
yamaGoyuA3,やめておく,Forget it,算了,사지 않는다,
yamaGoyuA4,ありがとうございます♪,Thank you kindly!,谢谢您的惠顾♪,감사합니다♪,
,\V[132]eいただきます！,Your total is \V[132]e!,收您\V[132]e！,\V[132]e입니다!,
yamaGoyuA5,はい、どうぞ！,Here you are! One Dave's Dream cone!,来，请用！,"자, 받으세요!",
yamaGoyuA6,ミルキーな味わいだ。,"The ice cream has a sweet, milky flavor.",吃起来奶乎乎的。,우유 맛이 난다.,
yamaGoyuA7,べちゃ,*Splat*,啪嗒,철퍽,
yamaGoyuA7B,……あっ！？,"Oh, no...!",啊啊啊……！,……앗?!,
yamaGoyuA8,アイスを服にこぼしてしまった。,But some dripped onto your clothes...,不小心把冰淇淋弄到衣服上了。,아이스크림을 옷에 떨어뜨리고 말았다.,
yamaGoyuA9,貸し出し衣装の汚損を検知しました。,Soiled rental garment detected.,检测到租赁服装污损。,대여 의상에 오염 발생 확인.,
,規約通り買い取っていただきます。,Now deducting mandatory purchase fee...,据我园规定，请您支付购买费用。,약관에 따라 매입 절차를 진행합니다.,
,登録ウォレットから\V[132]eを決済します。,\V[132]e was deducted from your account.,系统将自动从您绑定的钱包中扣除\V[132]e。,등록하신 지갑으로 금액 \V[132]e를 결제합니다.,
yamaGoyuA10,\C[1]（か、買い取り……）,"\C[1](You spill on it, you buy it, huh...?)",\C[1]（购、购买……）,"\C[1](매, 매입이라니……)",
yamaGoyuA11,いかがですかあ？,Feeling hungry?,来个冰淇淋吧？,드셔 보시겠어요?,
,ドリーム・アイスクリーム、チョコ味です！,How about some Dave's Dream ice cream?,新鲜现做梦幻甜筒，巧克力味！,초콜릿맛 드림 아이스크림이랍니다!,
,地球時代の製法を再現してるんですよ！,We have an Earthling favorite: chocolate!,忠实复现了地球时代的工艺哦！,지구 시대 방식을 재현했죠!,
yamaGoyuA12,濃厚な味わいだ。,The chocolate tastes so rich...,味道又香又浓。,진한 맛이 느껴진다.,
yamaGoyuA13,いかがですかあ？,Feeling hungry?,来个冰淇淋吧？,드셔 보시겠어요?,
,ドリーム・アイスクリーム、ピスタチオ味です！,How about some Dave's Dream ice cream?,新鲜现做梦幻甜筒，开心果味！,피스타치오맛 드림 아이스크림이랍니다!,
,地球時代の製法を再現してるんですよ！,You'll love our homemade pistachio flavor!,忠实复现了地球时代的工艺哦！,지구 시대 방식을 재현했죠!,
yamaGoyuA14,不思議な味わいだ。,"Mm, I've never tasted anything like this.",味道有点奇妙。,신기한 맛이 난다.,
yamaGoyuA15,ポップコーンはいかがですか？,Would you like some popcorn?,要不要来一份爆米花呀？,팝콘 드셔 보시겠어요?,
,地球時代から伝わる「トウモロコシ」を,"It's a light, crunchy snack made from the",这是使用自地球时代传下来的“玉米”,"지구 시대에 존재한 ""옥수수""로",
,使ったお菓子ですよ～！,"kernels of an Earth plant called ""corn.""",制作的点心～！,만든 과자랍니다!,
yamaGoyuA16,白くて柔らかくて丸っこいお菓子だ。,They almost look like puffy little clouds.,白白软软，圆滚滚的零食。,"하얀 색에, 부드럽고 둥글둥글한 과자다.",
,……おいしい。,Yum... This stuff tastes great!,……好吃。,……맛있다.,
,,,,,
,,,,,
yamaGoyuB1,「ウェスタン・クローゼット」にようこそ！,Welcome to the Wild West Boutique!,欢迎来到“西部风情衣柜”！,"어서 오세요, ""웨스턴 크로젯""입니다!",
,あなたもカウボーイになってみませんか？,Ever wanted to be a cowboy for a day?,您要不要也来体验一把牛仔的感觉呢？,당신도 카우보이가 되지 않으시겠어요?,
,衣装レンタルは１日で\V[132]eです～！,Costume rentals are \V[132]e each!,服装的租金是1天\V[132]e～！,의상 대여는 하루에 \V[132]e입니다~!,
yamaGoyuB2,借りてみる,Rent one,租一套穿穿,의상을 대여한다,
yamaGoyuB3,やめておく,Forget it,算了,대여하지 않는다,
yamaGoyuB4,ありがとうございます！,Thank you very much!,感谢您的惠顾！,감사합니다!,
,それではこちらへどうぞ〜！,"Just step right this way, cowboy.",那么，更衣请往这边～！,"자, 이쪽으로 오세요~!",
yamaGoyuB5,お似合いですよ！,"Wow, you're a rootin'-tootin' gunslinger!",您穿着真合身！真好看！,잘 어울리네요!,
,返却時はこちらまでお越しください！,Just bring it all back once you're done.,需要归还服装时，请再回到这里来！,의상은 여기로 오셔서 반납하세요!,
yamaGoyuB6,お帰りなさい！,"Welcome back, partner!",欢迎您回来！,어서 오세요!,
,衣装の返却ですね。どうぞ〜！,I'll let you change out of your gear.,要返还服装对吗？请来这边～！,의상을 반납하러 오셨군요. 이쪽으로 오세요~!,
yamaGoyuB7,乗馬体験を受付中です～。,Giddyup! This here is the corral.,这边正在开放骑马体验活动～,승마 체험자를 모집 중이랍니다~,
,地球人も乗っていた生き物に,You can ride horses just like the,要不要试试跨坐在曾经的地球人,"지구인이 타고 다니던 생물,",
,またがってみませんか？,Earthlings used to! How about it?,骑过的生物背上呢？,한 번 타보시겠어요?,
